,album_date,artist_id,artist_name,mp3,track_id,track_length,track_name,track_pop,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
10,2019-02-15,6hjRjVNLWTCPYci9nxhI1G,Efdemin,https://p.scdn.co/mp3-preview/f9d76b9ef2b8bec4f9bc6163102c293c6907e022?cid=142c36ced4ff4aa68d784c0db9923467,2Mc6h0DzKYJ3Za0Pz1QiJC,855502,New Atlantis,37,0.225,0.528,855502,0.464,0.876,8,0.0769,-19.344,1,0.0413,135.026,4,0.0631
11,2019-02-15,7Mf7RKErlQ5maEdHTXNexf,David Mayer,https://p.scdn.co/mp3-preview/37a67c1bd92eb1342b94908c04c104f5177d63fd?cid=142c36ced4ff4aa68d784c0db9923467,32xmKxbBvXY0xVi9fUzlSU,495926,Secrets,18,0.00102,0.687,495926,0.705,0.845,7,0.624,-9.463,1,0.0641,123.002,4,0.388
12,2019-02-22,614mGwPPF5AtG6CShVs90g,Decha,https://p.scdn.co/mp3-preview/437f549a008ac36a8b8074ca521d19f685779080?cid=142c36ced4ff4aa68d784c0db9923467,5pQ2B71hRSwcUeAGSyklJj,225112,Voj a ver,8,0.725,0.388,225112,0.0673,0.000472,9,0.109,-12.611,0,0.0356,107.589,1,0.152
13,2019-02-15,2ZW29i2YE4YDQf6WemPJ4W,Paul Mac,https://p.scdn.co/mp3-preview/19db03a1f0c229c1112a8f33232a0f03747cdd98?cid=142c36ced4ff4aa68d784c0db9923467,6ikvGvekH29mDkfZPfn54v,224691,Cataplexy,26,0.141,0.535,224691,0.91,0.858,4,0.0942,-11.719,0,0.0373,131.553,3,0.0794
14,2019-02-06,0gwbJK0gqRlOpIISp7BzJw,Rebolledo,https://p.scdn.co/mp3-preview/161259b4265dc35e05ccd10053425c25cac63cbe?cid=142c36ced4ff4aa68d784c0db9923467,7xYbWCHFNlRdg2Jqou7HYg,393917,Mountain Eagle - The Black Frame Desert Mix,28,0.448,0.724,393918,0.54,0.832,9,0.0804,-12.305,0,0.0341,114.017,4,0.364
15,2019-02-01,12tZvy2xFpWSkuJ3FsfisZ,Weval,https://p.scdn.co/mp3-preview/65bd51a193cda5ffdfcfdd110c5ccc1ef111f799?cid=142c36ced4ff4aa68d784c0db9923467,1ViUxXTr0hwA3QbuupXP0B,311800,Are You Even Real,45,0.0792,0.57,311800,0.536,0.274,10,0.0896,-12.96,0,0.0283,107.015,4,0.215
16,2019-02-08,63892764JEslxgCtaD5dLP,Brother Nebula,https://p.scdn.co/mp3-preview/e23a68d8f9a95508ce035b671e1fe2adef2a0ef6?cid=142c36ced4ff4aa68d784c0db9923467,5nXrpn6jNScTKEkbr1MixD,327603,Going Clear,10,0.0171,0.663,327603,0.952,0.286,1,0.121,-4.802,1,0.0672,122.859,4,0.589
17,2019-01-18,6ys6r2ftzNbWUTSlqlkPO2,The Golden Filter,https://p.scdn.co/mp3-preview/d1b2062a8d99b1cf8c3a71ea37020f1414fdd44e?cid=142c36ced4ff4aa68d784c0db9923467,1r2XKj5PN4piXUWylkO4Xq,302548,All The Way In,26,0.00775,0.792,302548,0.782,0.726,10,0.104,-11.121,0,0.081,126.997,4,0.0946
18,2019-02-08,3gZuFioiUVuWLnHQacVg3C,Armando Letico,https://p.scdn.co/mp3-preview/d3860e71ed9b8eb98471398fff5a2c9e77754010?cid=142c36ced4ff4aa68d784c0db9923467,5mk41gug3av8qBThSfr0jB,524920,Stone Town,12,0.693,0.735,524921,0.508,0.874,10,0.0985,-12.429,0,0.0645,98.009,4,0.107
19,2019-02-08,3JC26VFQJIuRSprXVojXm4,Al Jerry,https://p.scdn.co/mp3-preview/c50f63cea6db16ec485f34f919608e987ead922f?cid=142c36ced4ff4aa68d784c0db9923467,0eozikOnyJ1yDUEP4XbBzL,268082,Tarlabasi Snake,10,0.00151,0.607,268082,0.677,0.891,6,0.135,-8.054,0,0.0407,116.013,4,0.261
20,2019-02-08,591yXOd0fGyaGPvtYgeb3z,Tamburi Neri,https://p.scdn.co/mp3-preview/f6f976f2d71cfbe677ebef8ffa8e7f5c70f21438?cid=142c36ced4ff4aa68d784c0db9923467,2LuSHRatiKg4383Oe0R33U,420374,Black Drums,7,0.0298,0.658,420375,0.578,0.845,7,0.0777,-9.832,1,0.0274,114.817,4,0.495
21,2019-02-08,3guYTwyJiZvAITMZah8gKq,Belief Defect,https://p.scdn.co/mp3-preview/de84aee1ec2ecb2b7367ed7675f88688de8ab680?cid=142c36ced4ff4aa68d784c0db9923467,74Y4hxUG1kxbPquipYFMBE,340341,Deliverance - Telefon Tel Aviv Dub,18,0.075,0.431,340341,0.565,0.81,1,0.108,-9.901,1,0.0551,99.9,4,0.0989
22,2019-02-01,1C2cyevjTKPJ4WVvTlPzUF,Yamila,https://p.scdn.co/mp3-preview/7f64809bdfe4fae5758c3e6524032a55ef97865e?cid=142c36ced4ff4aa68d784c0db9923467,1xRseFuA43dHnXgI3GrfjT,184888,On The Road,12,0.337,0.307,184889,0.787,0.00108,0,0.119,-10.484,1,0.0802,134.965,4,0.179
23,2019-02-01,3NWW49YWH5DVqTExzkVdpI,Toby Dreher,https://p.scdn.co/mp3-preview/a5b72b654c408f73b14e2e7150fed360f4e67495?cid=142c36ced4ff4aa68d784c0db9923467,6MFmJInwCPYi0ULzwLJ9Fq,302919,Eyes - Mollono.Bass Remix,8,0.000325,0.802,302919,0.789,0.894,7,0.253,-9.378,1,0.0477,123.004,4,0.0848
24,2019-02-01,5Fz3n8rI636CavjkAKikOO,Rebar,https://p.scdn.co/mp3-preview/9852c02b1343c63f2faa4c6fa5244e1b69336c89?cid=142c36ced4ff4aa68d784c0db9923467,3QNj6RmKvAHhfWrWHmioh4,97128,Harlem 125St,5,0.117,0.742,97128,0.924,0.734,11,0.0996,-11.807,0,0.0828,99.891,4,0.798
25,2019-02-01,4pNSJWVVUQ9bycGZ0Q8c5I,Russell E.L. Butler,https://p.scdn.co/mp3-preview/735910fd8b23683c9fbcf079873f47bd28262fdd?cid=142c36ced4ff4aa68d784c0db9923467,0ETPM1IH0AqtBXsDZI2Mpt,427605,Offset In The Shadow,9,0.000428,0.636,427606,0.717,0.854,7,0.0515,-11.969,1,0.0422,141.996,4,0.54
26,2019-01-25,6NOaZCnZyowwJiTHbh5dLS,De Sluwe Vos,https://p.scdn.co/mp3-preview/5ec01d5af6d5c06c6c888464eca92b23472d3637?cid=142c36ced4ff4aa68d784c0db9923467,1aebSsjGqtU99K2uuIkcP8,452039,Sophisticated Topless Raver - Bambounou 'In 95 I Was 5' Remix,16,0.000954,0.796,452039,0.867,0.885,8,0.0738,-9.372,1,0.0681,111.249,4,0.836
27,2019-02-01,3bNwR2EzfY9RXqlyjyy00e,Borderland State,https://p.scdn.co/mp3-preview/4851c80992a532d4ce67f4a6bf8983254d70c549?cid=142c36ced4ff4aa68d784c0db9923467,1GRf48UibyGd6tpKUpXbBv,300004,Collider,20,0.0865,0.533,300004,0.515,0.938,4,0.0839,-12.049,1,0.0437,115.03,3,0.04
28,2019-01-25,2OhRlg8iJc0v8XeRiXRr4H,Substance,https://p.scdn.co/mp3-preview/3192849554389e06df8454a0b8c57b84cdc4fc4b?cid=142c36ced4ff4aa68d784c0db9923467,69zl3YEAPWgNkltboziAFr,287722,Countdown,30,0.00105,0.709,287723,0.869,0.855,1,0.107,-10.139,1,0.0747,128.998,4,0.315
29,2019-01-25,5JiwNJtTpNzIWzdD8qG0CA,Joannes,https://p.scdn.co/mp3-preview/95028b68b9317c426c633da167908ee6cdb8b34c?cid=142c36ced4ff4aa68d784c0db9923467,50eLzCUA3Qk9uWbbkGHtXd,537618,Vrijdag - Nadia Struiwigh Remix,6,0.0154,0.616,537618,0.905,0.817,4,0.122,-8.855,0,0.0414,100.012,4,0.105
30,2019-02-08,4coqV2wMpLpeacmVtNcn9d,FiveP,https://p.scdn.co/mp3-preview/dfc9bd87e67ddd9b6b54fdbf1ef9109bd708a9cd?cid=142c36ced4ff4aa68d784c0db9923467,3Ms9I0mqZgj3GfwB0LrVqi,363317,Atlantis - Molle aka Mollono.Bass Remix,7,0.00103,0.734,363318,0.817,0.888,7,0.102,-10.239,1,0.0564,123.005,4,0.233
31,2019-01-18,59FBgWtPAe1RKnBbVOWEWP,David Kochs,https://p.scdn.co/mp3-preview/4d8a3f197822e55da53f498ce04604a42d848d7b?cid=142c36ced4ff4aa68d784c0db9923467,6K02yih6I6xVtKP5zPONLQ,538311,Only For A While,27,0.000879,0.686,538311,0.577,0.798,7,0.0988,-7.987,1,0.0392,121.998,4,0.446
